original_party_name,party_code,doc_type,doc_no,doc_date,due_date,od_days,age_days,days_0_30,days_31_60,days_61_90,days_91_120,days_121_150,days_151_180,days_181_210,above_210,unallocated,balance,pdcamount,division,party_name,mask_division
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,43,2024-12-06,2024-12-06,112.0,112,,,,,,,,,-472.5,-472.5,,div_0556003793,party_0618463295,div_2058489418
Tixe Srl(AP-T0046),AP-T0046,TRAV20,43,2024-12-06,2024-12-06,112.0,112,,,,,,,,,-155487.55,-155487.55,,div_0556003793,party_0153181778,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,44,2024-11-29,2024-11-29,119.0,119,,,,,,,,,-986.39,-986.39,,div_0556003793,party_0618463295,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,48,2024-12-16,2024-12-16,102.0,102,,,,,,,,,-656.25,-656.25,,div_0556003793,party_0618463295,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,5,2024-09-18,2024-09-18,191.0,191,,,,,,,,,-393.75,-393.75,,div_0556003793,party_0618463295,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,50,2024-12-19,2024-12-19,99.0,99,,,,,,,,,-735.0,-735.0,,div_0556003793,party_0618463295,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,53,2024-12-23,2024-12-23,95.0,95,,,,,,,,,-689.06,-689.06,,div_0556003793,party_0618463295,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,57,2024-12-26,2024-12-26,92.0,92,,,,,,,,,-590.63,-590.63,,div_0556003793,party_0618463295,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,61,2025-01-09,2025-01-09,78.0,78,,,,,,,,,-472.5,-472.5,,div_0556003793,party_0618463295,div_2058489418
Tixe Srl(AP-T0046),AP-T0046,TRAV20,61,2025-01-09,2025-01-09,78.0,78,,,,,,,,,-149158.8,-149158.8,,div_0556003793,party_0153181778,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,62,2025-01-10,2025-01-10,77.0,77,,,,,,,,,-603.75,-603.75,,div_0556003793,party_0618463295,div_2058489418
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV20,63,2025-01-17,2025-01-17,70.0,70,,,,,,,,,-971.25,-971.25,,div_0556003793,party_1692168247,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,66,2025-01-23,2025-01-23,64.0,64,,,,,,,,,-669.38,-669.38,,div_0556003793,party_0618463295,div_2058489418
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV20,70,2025-01-28,2025-01-28,59.0,59,,,,,,,,,-826.88,-826.88,,div_0556003793,party_1692168247,div_2058489418
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV20,73,2025-01-30,2025-01-30,57.0,57,,,,,,,,,-774.38,-774.38,,div_0556003793,party_1692168247,div_2058489418
Jotun Abu Dhabi (L.L.C)- P C(AP-J0015),AP-J0015,TRAV20,73,2025-01-30,2025-02-02,54.0,57,,,,,,,,,-367.51,-367.51,,div_0556003793,party_1087986705,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,74,2025-01-31,2025-01-31,56.0,56,,,,,,,,,-472.5,-472.5,,div_0556003793,party_0618463295,div_2058489418
Antares Ltd(AP-A0381),AP-A0381,TRAV20,74,2025-01-31,2025-02-02,54.0,56,,,,,,,,,-32711.65,-32711.65,,div_0556003793,party_0448316343,div_2058489418
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV20,76,2025-02-13,2025-02-13,43.0,43,,,,,,,,,-774.38,-774.38,,div_0556003793,party_1692168247,div_2058489418
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV20,79,2025-02-24,2025-02-24,32.0,32,,,,,,,,,-774.38,-774.38,,div_0556003793,party_1692168247,div_2058489418
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV20,82,2025-02-26,2025-02-26,30.0,30,,,,,,,,,-459.38,-459.38,,div_0556003793,party_1692168247,div_2058489418
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV20,84,2025-02-26,2025-02-26,30.0,30,,,,,,,,,-648.65,-648.65,,div_0556003793,party_1692168247,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,85,2025-02-28,2025-02-28,28.0,28,,,,,,,,,-2997.75,-2997.75,,div_0556003793,party_0618463295,div_2058489418
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV20,89,2025-02-21,2025-02-21,35.0,35,,,,,,,,,-754.69,-754.69,,div_0556003793,party_1692168247,div_2058489418
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV20,93,2025-03-03,2025-03-03,25.0,25,,,,,,,,,-971.25,-971.25,,div_0556003793,party_1692168247,div_2058489418
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV20,94,2025-03-17,2025-03-17,11.0,11,,,,,,,,,-590.63,-590.63,,div_0556003793,party_0618463295,div_2058489418
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV20,95,2025-03-17,2025-03-17,11.0,11,,,,,,,,,-1404.38,-1404.38,,div_0556003793,party_1692168247,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,CIM20,PDP1103,2024-07-15,2024-10-15,164.0,256,,,,,,,,,-19687.0,-19687.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,CIM20,PDP1104,2024-07-15,2025-01-15,72.0,256,,,,,,,,,-19687.0,-19687.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,CIM20,PDP1105,2024-07-15,2025-04-15,-18.0,256,,,,,,,,,-19687.0,-19687.0,,div_0556003793,party_0309653914,div_2058489418
Jotun Abu Dhabi L.L.C.(AP-J0016),AP-J0016,CIM20,PDP1106,2024-07-15,2024-08-14,226.0,256,,,,,,,,,-19687.0,-19687.0,,div_0556003793,party_0309653914,div_2058489418
MUSTAFA MORAD MOHSEN MOHAMED ALI(AP-M0105),AP-M0105,CIM20,PDP1137,2024-08-07,2024-08-07,233.0,233,,,,,,,,,-10000.0,-10000.0,,div_0556003793,party_1961123757,div_2058489418
Heirs Of Mohamed Sultan Alyousif(AP-H0030),AP-H0030,CIM20,PDP1265,2024-11-14,2025-01-25,62.0,134,,,,,,,,,-35000.0,-35000.0,,div_0556003793,party_1415557386,div_2058489418
Heirs Of Mohamed Sultan Alyousif(AP-H0030),AP-H0030,CIM20,PDP1266,2024-11-14,2025-05-24,-57.0,134,,,,,,,,,-35000.0,-35000.0,,div_0556003793,party_1415557386,div_2058489418
Heirs Of Mohamed Sultan Alyousif(AP-H0030),AP-H0030,CIM20,PDP1267,2024-11-14,2025-09-22,-178.0,134,,,,,,,,,-40000.0,-40000.0,,div_0556003793,party_1415557386,div_2058489418
Heirs Of Mohamed Sultan Alyousif(AP-H0030),AP-H0030,CIM20,PDP1269,2024-11-15,2025-07-10,-104.0,133,,,,,,,,,-5500.0,-5500.0,,div_0556003793,party_1415557386,div_2058489418
Mohamed Meadhad Ebrahim Alzaabi(AP-M0056),AP-M0056,CIM20,PDP1274,2024-11-17,2024-11-15,133.0,131,,,,,,,,,-15000.0,-15000.0,,div_0556003793,party_0696752146,div_2058489418
Mohamed Meadhad Ebrahim Alzaabi(AP-M0056),AP-M0056,CIM20,PDP1275,2024-11-18,2024-12-15,103.0,130,,,,,,,,,-15000.0,-15000.0,,div_0556003793,party_0696752146,div_2058489418
Mohamed Meadhad Ebrahim Alzaabi(AP-M0056),AP-M0056,CIM20,PDP1276,2024-11-18,2025-01-15,72.0,130,,,,,,,,,-15000.0,-15000.0,,div_0556003793,party_0696752146,div_2058489418
Mohamed Meadhad Ebrahim Alzaabi(AP-M0056),AP-M0056,CIM20,PDP1277,2024-11-18,2025-02-15,41.0,130,,,,,,,,,-15000.0,-15000.0,,div_0556003793,party_0696752146,div_2058489418
Heirs Of Ali Mohamed Naser Baslaib(Waqf)(AP-H0028),AP-H0028,CIM20,PDP1279,2024-11-18,2024-11-18,130.0,130,,,,,,,,,-17000.0,-17000.0,,div_0556003793,party_1118251129,div_2058489418
Heirs Of Ali Mohamed Naser Baslaib(Waqf)(AP-H0028),AP-H0028,CIM20,PDP1280,2024-11-18,2025-05-19,-52.0,130,,,,,,,,,-17650.0,-17650.0,,div_0556003793,party_1118251129,div_2058489418
Heirs Of Ali Mohamed Naser Baslaib(Waqf)(AP-H0028),AP-H0028,CIM20,PDP1281,2024-11-18,2024-11-18,130.0,130,,,,,,,,,-1732.5,-1732.5,,div_0556003793,party_1118251129,div_2058489418
Mohamed Meadhad Ebrahim Alzaabi(AP-M0056),AP-M0056,CIM20,PDP2500035,2025-02-06,2025-03-15,13.0,50,,,,,,,,,-15000.0,-15000.0,,div_0556003793,party_0696752146,div_2058489418
Mas Paints & Chemical Industry(AP-M0025),AP-M0025,CIM20,PDP2500054,2025-02-21,2025-02-21,35.0,35,,,,,,,,,-6616.18,-6616.18,,div_0556003793,party_0265653478,div_2058489418
Apple Abrasives Trading Fzco(AP-A0389),AP-A0389,CIM20,PDP2500074,2025-03-19,2025-03-19,9.0,9,,,,,,,,,-3512.25,-3512.25,,div_0556003793,party_1949881762,div_2058489418
Mena Industrial Supplies Fz Llc(AP-M0036),AP-M0036,PI20,Pur:PIMCJ23-00768,2023-06-07,2023-10-05,540.0,660,,,,,,,,262.5,,262.5,,div_0556003793,party_1017293023,div_2058489418
Al Danube Building Materials L.L.C(AP-A0146),AP-A0146,PI20,Pur:PIMCJ23-02084,2023-12-21,2024-04-19,343.0,463,,,,,,,,361.2,,361.2,,div_0556003793,party_2080566650,div_2058489418
Mena Industrial Supplies Fz Llc(AP-M0036),AP-M0036,PI20,Pur:PIMCJ23-02088,2023-12-29,2024-04-27,335.0,455,,,,,,,,1696.8,,1696.8,,div_0556003793,party_1017293023,div_2058489418
Fujian Fuan Wendy Electrical Machinery Co Ltd(AP-F0064),AP-F0064,IPI10,1001,2024-01-04,2024-01-04,449.0,449,,,,,,,,654795.33,,654795.33,,div_2006915470,party_1359966734,div_1828925624
Juma Hardware Co. W.L.L.(AP-J0018),AP-J0018,CPI10,1002,2024-01-08,2024-01-08,445.0,445,,,,,,,,3.6,,3.6,,div_2006915470,party_2083195734,div_1828925624
Afreen Building Materials Trading Co. LLC(AP-A0074),AP-A0074,CPI10,1003,2024-01-08,2024-05-07,325.0,445,,,,,,,,-85.0,,-85.0,,div_2006915470,party_0565569746,div_1828925624
Shaanxi Dengol Electric Co. Ltd(AP-S0068),AP-S0068,IPI10,1003,2024-02-04,2024-02-04,418.0,418,,,,,,,,237268.4,,237268.4,,div_2006915470,party_0367758956,div_1828925624
Axon Swimming Pools Trading Sole -Propritership LLC(AP-A0472),AP-A0472,PCV10,1005,2024-01-09,2024-01-09,444.0,444,,,,,,,,,78.75,78.75,,div_2006915470,party_1484075275,div_1828925624
Rizhao Valen Industrial Co. LTD(AP-R0061),AP-R0061,IPI10,1005,2024-01-24,2024-01-24,429.0,429,,,,,,,,99436.68,,99436.68,,div_2006915470,party_2049204752,div_1828925624
Asger Ali Yousif Trading Co Llc(AP-A0432),AP-A0432,DN10,1006,2024-06-26,2024-06-26,275.0,275,,,,,,,,385.0,,385.0,,div_2006915470,party_2138381362,div_1828925624
"Zhejiang Double-Lin Valves Co., Ltd.(AP-Z0021)",AP-Z0021,IPI10,1006,2024-03-06,2024-03-06,387.0,387,,,,,,,,192302.64,,192302.64,,div_2006915470,party_0974210059,div_1828925624
BMQ Technical Supplies Company - L.L.C(AP-B0041),AP-B0041,CPI10,1007,2024-01-12,2024-01-12,441.0,441,,,,,,,,-77.7,,-77.7,,div_2006915470,party_0081626157,div_1828925624
Xiamen Howin Trade Co Ltd(AP-X0005),AP-X0005,IPI10,1007,2024-03-06,2024-03-06,387.0,387,,,,,,,,19495.14,,19495.14,,div_2006915470,party_0566700901,div_1828925624
Axon Swimming Pools Trading Sole -Propritership LLC(AP-A0472),AP-A0472,CPI10,1009,2024-01-12,2024-01-12,441.0,441,,,,,,,,-26.25,,-26.25,,div_2006915470,party_1484075275,div_1828925624
Fujian Viking Industry Co. Ltd(AP-F0065),AP-F0065,IPI10,1009,2024-04-27,2024-04-27,335.0,335,,,,,,,,282969.12,,282969.12,,div_2006915470,party_1184468713,div_1828925624
Nema Winkelmann Isitma Ve Su Teknolojileri San Ve Tic Ltd.(AP-N0024),AP-N0024,IPI10,1011,2024-05-15,2024-05-15,317.0,317,,,,,,,,159373.1,,159373.1,,div_2006915470,party_0265480136,div_1828925624
FIVE WAY GENERAL MAINTENANCE(AP-F0071),AP-F0071,EJV10,1013,2024-01-24,2024-01-24,429.0,429,,,,,,,,0.15,,0.15,,div_2006915470,party_0673783526,div_1828925624
Triwin Watertec Co.Ltd(AP-T0077),AP-T0077,IPI10,1016,2024-09-04,2024-09-04,205.0,205,,,,,,,66165.36,,,66165.36,,div_2006915470,party_1346476931,div_1828925624
Rainbow Trading Company(AP-R0007),AP-R0007,IPI10,1017,2024-09-10,2024-09-10,199.0,199,,,,,,,12875.91,,,12875.91,,div_2006915470,party_1943447361,div_1828925624
Emirates Telecommunications Group Company (Etisalat) Pjsc(AP-E0034),AP-E0034,CCPV10,1017,2024-01-26,2024-01-26,427.0,427,,,,,,,,,-8.66,-8.66,,div_2006915470,party_1410156051,div_1828925624
Xiamen Howin Trade Co Ltd(AP-X0005),AP-X0005,IPI10,1018,2024-09-12,2024-09-12,197.0,197,,,,,,,79937.87,,,79937.87,,div_2006915470,party_0566700901,div_1828925624
Axon Swimming Pools Trading Sole -Propritership LLC(AP-A0472),AP-A0472,CPI10,1019,2024-01-18,2024-01-18,435.0,435,,,,,,,,1.75,,1.75,,div_2006915470,party_1484075275,div_1828925624
"Hebei Orient Adma Tech Group Co., Ltd.(AP-H0026)",AP-H0026,IPI10,1025,2024-11-07,2024-11-07,141.0,141,,,,,79282.25,,,,,79282.25,,div_2006915470,party_1485078312,div_1828925624
CONTI SRL(AP-C0066),AP-C0066,TRAV10,1028,2024-04-23,2024-05-04,328.0,339,,,,,,,,,-128201.1,-128201.1,,div_2006915470,party_0375428727,div_1828925624
Caparol Paints L.L.C.(AP-C0004),AP-C0004,CPI10,1028,2024-01-01,2024-01-01,452.0,452,,,,,,,,696.68,,696.68,,div_2006915470,party_1636413380,div_1828925624
Afreen Building Materials Trading Co. LLC(AP-A0074),AP-A0074,CPI10,1032,2024-01-18,2024-05-17,315.0,435,,,,,,,,0.01,,0.01,,div_2006915470,party_0565569746,div_1828925624
Rainbow Trading Company(AP-R0007),AP-R0007,TRAV10,1033,2024-05-07,2024-05-08,324.0,325,,,,,,,,,-70585.65,-70585.65,,div_2006915470,party_1943447361,div_1828925624
Rainbow Trading Company(AP-R0007),AP-R0007,TRAV10,1033,2024-05-07,2024-05-08,324.0,325,,,,,,,,,-240.09,-240.09,,div_2006915470,party_1943447361,div_1828925624
Abu Dhabi Distribution Co. (TAQA Distribution) ADDC(AP-A0039),AP-A0039,CCPV10,1034,2024-02-07,2024-02-07,415.0,415,,,,,,,,,-5836.5,-5836.5,,div_2006915470,party_1385649020,div_1828925624
Nema Winkelmann Isitma Ve Su Teknolojileri San Ve Tic Ltd.(AP-N0024),AP-N0024,TRAV10,1035,2024-05-09,2024-05-10,322.0,323,,,,,,,,,-159377.03,-159377.03,,div_2006915470,party_0265480136,div_1828925624
Afreen Building Materials Trading Co. LLC(AP-A0074),AP-A0074,PCV10,1036,2024-02-09,2024-02-09,413.0,413,,,,,,,,,-0.2,-0.2,,div_2006915470,party_0565569746,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1038,2024-02-05,2024-02-05,417.0,417,,,,,,,,,-1168.13,-1168.13,,div_2006915470,party_1692168247,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1039,2024-02-20,2024-02-20,402.0,402,,,,,,,,,-534.53,-534.53,,div_2006915470,party_1692168247,div_1828925624
Barq Al Asma Blacksmith & Welding Work(AP-B0014),AP-B0014,EJV10,1042,2024-01-22,2024-01-22,431.0,431,,,,,,,,1837.5,,1837.5,,div_2006915470,party_0193902451,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1042,2024-02-27,2024-02-27,395.0,395,,,,,,,,,-52.5,-52.5,,div_2006915470,party_1692168247,div_1828925624
wrs office automation trading llc opc(AP-W0025),AP-W0025,PCV10,1054,2024-03-11,2024-03-11,382.0,382,,,,,,,,,-0.01,-0.01,,div_2006915470,party_1505029931,div_1828925624
Abu Dhabi Distribution Co. (TAQA Distribution) ADDC(AP-A0039),AP-A0039,CCPV10,1058,2024-02-19,2024-02-19,403.0,403,,,,,,,,,-42.21,-42.21,,div_2006915470,party_1385649020,div_1828925624
New Milestone Co.Ltd(AP-N0057),AP-N0057,TRAV10,1058,2024-05-28,2024-05-28,304.0,304,,,,,,,,,-74258.88,-74258.88,,div_2006915470,party_0978313416,div_1828925624
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV10,1059,2024-05-29,2024-05-29,303.0,303,,,,,,,,,-1316.11,-1316.11,,div_2006915470,party_0618463295,div_1828925624
Shaanxi Dengol Electric Co. Ltd(AP-S0068),AP-S0068,TRAV10,1061,2024-05-31,2024-05-31,301.0,301,,,,,,,,,-60986.2,-60986.2,,div_2006915470,party_0367758956,div_1828925624
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV10,1061,2024-05-31,2024-05-31,301.0,301,,,,,,,,,-472.5,-472.5,,div_2006915470,party_0618463295,div_1828925624
Darkwell Merchandise Private Limite(AP-D0016),AP-D0016,AOS,1063,2023-12-31,2023-12-31,453.0,453,,,,,,,,72685.62,,72685.62,,div_2006915470,party_0265957110,div_1828925624
Darkwell Merchandise Private Limite(AP-D0016),AP-D0016,AOS,1063,2023-12-31,2023-12-31,453.0,453,,,,,,,,71685.43,,71685.43,,div_2006915470,party_0265957110,div_1828925624
Darkwell Merchandise Private Limite(AP-D0016),AP-D0016,AOS,1063,2023-12-31,2023-12-31,453.0,453,,,,,,,,138664.95,,138664.95,,div_2006915470,party_0265957110,div_1828925624
Darkwell Merchandise Private Limite(AP-D0016),AP-D0016,AOS,1063,2023-12-31,2023-12-31,453.0,453,,,,,,,,135463.15,,135463.15,,div_2006915470,party_0265957110,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,JV10,1063,2024-02-17,2024-02-17,405.0,405,,,,,,,,,-1.05,-1.05,,div_2006915470,party_1692168247,div_1828925624
Rizhao Valen Industrial Co. LTD(AP-R0061),AP-R0061,AOS,1064,2023-12-31,2023-12-31,453.0,453,,,,,,,,,-99436.68,-99436.68,,div_2006915470,party_2049204752,div_1828925624
Wenzhou Handa Sanitary Ware Co Ltd(AP-W0011),AP-W0011,TRAV10,1064,2024-06-06,2024-06-06,295.0,295,,,,,,,,,-98173.49,-98173.49,,div_2006915470,party_0005425862,div_1828925624
Euro Gulf Swimming Pools Llc(AP-E0051),AP-E0051,CPI10,1064,2024-02-19,2024-02-19,403.0,403,,,,,,,,0.65,,0.65,,div_2006915470,party_1444298421,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,EJV10,1069,2024-02-29,2024-02-29,393.0,393,,,,,,,,115435.53,,115435.53,,div_2006915470,party_1692168247,div_1828925624
Fujian Fuan Wendy Electrical Machinery Co Ltd(AP-F0064),AP-F0064,TRAV10,1073,2024-06-28,2024-07-01,270.0,273,,,,,,,,,-90560.4,-90560.4,,div_2006915470,party_1359966734,div_1828925624
Xiamen Howin Trade Co Ltd(AP-X0005),AP-X0005,TRAV10,1090,2024-06-13,2024-06-13,288.0,288,,,,,,,,,-24098.82,-24098.82,,div_2006915470,party_0566700901,div_1828925624
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV10,1091,2024-06-27,2024-06-27,274.0,274,,,,,,,,,-4021.5,-4021.5,,div_2006915470,party_0618463295,div_1828925624
Shaanxi Dengol Electric Co. Ltd(AP-S0068),AP-S0068,TRAV10,1093,2024-07-22,2024-07-22,249.0,249,,,,,,,,,-142079.38,-142079.38,,div_2006915470,party_0367758956,div_1828925624
Sea Road Building Materials Co L.L.C(AP-S0053),AP-S0053,CPI10,1097,2024-04-30,2024-04-30,332.0,332,,,,,,,,0.6,,0.6,,div_2006915470,party_0024098066,div_1828925624
"Hebei Orient Adma Tech Group Co., Ltd.(AP-H0026)",AP-H0026,TRAV10,1097,2024-07-25,2024-07-25,246.0,246,,,,,,,,,-23869.19,-23869.19,,div_2006915470,party_1485078312,div_1828925624
TECHNICAL SUPPLIES & SERVICES TRADING CO. L.L.C.(AP-T0073),AP-T0073,CPI10,1098,2024-04-29,2024-04-29,333.0,333,,,,,,,,2.75,,2.75,,div_2006915470,party_1063198283,div_1828925624
Sea Road Building Materials Co L.L.C(AP-S0053),AP-S0053,CPI10,1099,2024-04-30,2024-04-30,332.0,332,,,,,,,,0.65,,0.65,,div_2006915470,party_0024098066,div_1828925624
Advanced Procurement For General Trading Ownd By Khalifa Khalfan Alqubaisi - Sole Proprietorship L.L.C(AP-A0520),AP-A0520,PCV10,1106,2024-06-13,2024-06-13,288.0,288,,,,,,,,,-0.01,-0.01,,div_2006915470,party_1278209202,div_1828925624
Al Amri Trading Company Llc(AP-A0106),AP-A0106,PCV10,1108,2024-06-19,2024-06-19,282.0,282,,,,,,,,,-173.25,-173.25,,div_2006915470,party_1260986460,div_1828925624
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV10,1113,2024-08-12,2024-08-12,228.0,228,,,,,,,,,-262.5,-262.5,,div_2006915470,party_0618463295,div_1828925624
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV10,1113,2024-08-12,2024-08-12,228.0,228,,,,,,,,,-157.5,-157.5,,div_2006915470,party_0618463295,div_1828925624
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV10,1115,2024-08-13,2024-08-13,227.0,227,,,,,,,,,-4146.71,-4146.71,,div_2006915470,party_0618463295,div_1828925624
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV10,1124,2024-08-22,2024-08-22,218.0,218,,,,,,,,,-1514.18,-1514.18,,div_2006915470,party_0618463295,div_1828925624
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV10,1128,2024-08-27,2024-08-27,213.0,213,,,,,,,,,-656.25,-656.25,,div_2006915470,party_0618463295,div_1828925624
New Milestone Co.Ltd(AP-N0057),AP-N0057,TRAV10,1129,2024-08-28,2024-10-12,167.0,212,,,,,,,,,-300048.19,-300048.19,,div_2006915470,party_0978313416,div_1828925624
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV10,1131,2024-08-29,2024-08-29,211.0,211,,,,,,,,,-642.56,-642.56,,div_2006915470,party_0618463295,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,RV10,1132,2024-02-01,2024-02-01,421.0,421,,,,,,,,,-1.05,-1.05,,div_2006915470,party_1692168247,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,RV10,1133,2024-02-01,2024-02-01,421.0,421,,,,,,,,,-20.9,-20.9,,div_2006915470,party_1692168247,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1134,2024-09-03,2024-09-03,206.0,206,,,,,,,,,-393.75,-393.75,,div_2006915470,party_1692168247,div_1828925624
Xiamen Howin Trade Co Ltd(AP-X0005),AP-X0005,TRAV10,1134,2024-09-03,2024-09-03,206.0,206,,,,,,,,,-56146.83,-56146.83,,div_2006915470,party_0566700901,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1139,2024-09-05,2024-09-05,204.0,204,,,,,,,,,-460.01,-460.01,,div_2006915470,party_1692168247,div_1828925624
Fujian Fuan Wendy Electrical Machinery Co Ltd(AP-F0064),AP-F0064,TRAV10,1139,2024-09-05,2024-09-06,203.0,204,,,,,,,,,-211307.58,-211307.58,,div_2006915470,party_1359966734,div_1828925624
National Health Insurance Company - Daman - Pjsc(AP-N0018),AP-N0018,EJV10,1141,2024-05-08,2024-05-08,324.0,324,,,,,,,,0.06,,0.06,,div_2006915470,party_0742085239,div_1828925624
Tixe Srl(AP-T0046),AP-T0046,TRAV10,1144,2024-09-13,2024-09-13,196.0,196,,,,,,,,,-162632.47,-162632.47,,div_2006915470,party_0153181778,div_1828925624
First Abu Dhabi Bank PJSC(AP-F0070),AP-F0070,TRAV10,1144,2024-09-13,2024-09-13,196.0,196,,,,,,,,,-472.5,-472.5,,div_2006915470,party_0618463295,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1145,2024-09-19,2024-09-19,190.0,190,,,,,,,,,-393.75,-393.75,,div_2006915470,party_1692168247,div_1828925624
Rainbow Trading Company(AP-R0007),AP-R0007,TRAV10,1145,2024-09-19,2024-09-19,190.0,190,,,,,,,,,-243.3,-243.3,,div_2006915470,party_1943447361,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1148,2024-09-25,2024-09-25,184.0,184,,,,,,,,,-393.75,-393.75,,div_2006915470,party_1692168247,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1150,2024-10-04,2024-10-04,175.0,175,,,,,,,,,-52.5,-52.5,,div_2006915470,party_1692168247,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1151,2024-10-10,2024-10-10,169.0,169,,,,,,,,,-498.75,-498.75,,div_2006915470,party_1692168247,div_1828925624
CONTI SRL(AP-C0066),AP-C0066,TRAV10,1151,2024-10-10,2024-10-10,169.0,169,,,,,,,,,-149368.05,-149368.05,,div_2006915470,party_0375428727,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,RV10,1154,2024-02-06,2024-02-07,415.0,416,,,,,,,,,-21.0,-21.0,,div_2006915470,party_1692168247,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1154,2024-10-18,2024-10-18,161.0,161,,,,,,,,,-393.75,-393.75,,div_2006915470,party_1692168247,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1155,2024-10-18,2024-10-18,161.0,161,,,,,,,,,-561.02,-561.02,,div_2006915470,party_1692168247,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1156,2024-10-21,2024-10-21,158.0,158,,,,,,,,,-393.75,-393.75,,div_2006915470,party_1692168247,div_1828925624
"ZHONGKE HUANLI CORP., LTD(AP-Z0025)",AP-Z0025,TRAV10,1156,2024-10-21,2024-10-21,158.0,158,,,,,,,,,-29824.5,-29824.5,,div_2006915470,party_1494653791,div_1828925624
National Bank Of Fujairah Pjsc N B f(AP-N0012),AP-N0012,TRAV10,1157,2024-10-23,2024-10-23,156.0,156,,,,,,,,,-393.75,-393.75,,div_2006915470,party_1692168247,div_1828925624
